0.333444940624759,0.0394261998590082,0.312437901971862,0.382254673168063,0.858676190720871,0.0389300950337201,0.0671798021066934,0.996639055199921,0.483347822446376,0.0718805210199207,0.59557597222738,0.938790544401854,0.260634107515216,0.0404579895548522,0.651036810595542,0.684854440623894,0.895280502270907,0.906311600236222,0.978371706325561,0.771192220272496
0.188473480287939,0.463202123064548,0.180544595001265,0.26525003882125,0.489859914872795,0.176012624287978,0.734019102528691,0.953373605851084,0.592267022002488,0.575215859105811,0.383980947779492,0.139125995337963,0.479052824201062,0.439248685725033,0.897831258596852,0.321233260678127,0.404808864928782,0.332091217627749,0.57657768134959,0.349576823879033
0.726634880062193,0.108462504344061,0.774632666725665,0.882022932404652,0.764250037493184,0.900512526044622,0.917614181758836,0.0425658563617617,0.833360505755991,0.389229519991204,0.164709738222882,0.970108703710139,0.128691931487992,0.280185939744115,0.949835271807387,0.895421988796443,0.87650828785263,0.857257356168702,0.357684504939243,0.0718462718650699
0.621414678171277,0.368096233112738,0.25375770102255,0.825006619328633,0.139629850164056,0.81215220503509,0.346832299372181,0.452904680045322,0.635044963331893,0.346017733914778,0.88687009178102,0.100077563663945,0.310291230911389,0.753597352653742,0.673356923507527,0.143387153046206,0.410772669827566,0.0382457228843123,0.227172680431977,0.890179324429482
0.302162998588756,0.66174623882398,0.978226946666837,0.357335868990049,0.876668854616582,0.252292413497344,0.255581103730947,0.260837898124009,0.797790195327252,0.99784800875932,0.630626709433272,0.164235489675775,0.590569761581719,0.500827409559861,0.692474129144102,0.833772759884596,0.644689371110871,0.442710065282881,0.659637820906937,0.884034963324666
0.18862602696754,0.943025515880436,0.446253479458392,0.180008779279888,0.693058571312577,0.925751446513459,0.950091832317412,0.569572001462802,0.919723247177899,0.0288224825635552,0.433512215968221,0.484736310085282,0.956403967691585,0.473999875830486,0.62379709770903,0.000719340750947595,0.358139340532944,0.528548096772283,0.706210324075073,0.954452167497948
0.147065341705456,0.949357787612826,0.845547477249056,0.62992503773421,0.757397676818073,0.351643979316577,0.201789509272203,0.294210598804057,0.3806748513598,0.490027426974848,0.938215498114005,0.908603423507884,0.450721077388152,0.585855851182714,0.627690417226404,0.801570584997535,0.590217163786292,0.293592760339379,0.194239723496139,0.651276390533894
0.49682381702587,0.738478902261704,0.51644323579967,0.706308568827808,0.56662801746279,0.0480619135778397,0.44122424768284,0.715752234915271,0.817917870823294,0.299752921797335,0.75556822377257,0.911315809935331,0.781170095782727,0.966593971475959,0.306808938970789,0.497678264277056,0.772474796744063,0.937396769644693,0.967423683730885,0.514272540109232
0.655252018943429,0.254092223243788,0.860290608368814,0.921653475612402,0.453661813866347,0.969314076937735,0.590326371369883,0.970002226764336,0.140783241717145,0.136429883306846,0.846899093827233,0.0912804892286658,0.400965426815674,0.360321218147874,0.576563970651478,0.979141851887107,0.73028755094856,0.113942474592477,0.435618166113272,0.254404324339703
0.942211918532848,0.197294109966606,0.509356180904433,0.345683376537636,0.709213231457397,0.165803636424243,0.556730954907835,0.849093085154891,0.627014649799094,0.770509812049568,0.9749534514267,0.315574247622862,0.910181774990633,0.490619058022276,0.143267320934683,0.918430122779682,0.753148857504129,0.426811570301652,0.929517900804058,0.675267577869818
